,Date,Open,Volume,price action_bearish,price action_bullish,Negativity,Neutrality,Positivity,Number of tweets
37,2020-02-26,52.166668,211282500,0,0,0.22791364944132575,0.6354244160699466,0.13666193181977118,127
38,2020-02-27,48.666668,364158000,0,0,0.14740103588993583,0.6944201931562891,0.15817877402332328,107
39,2020-02-28,41.98,363343500,0,0,0.14350399347175005,0.663728950443096,0.19276705190745083,114
40,2020-03-02,47.417332,302925000,0,0,0.18358937879488693,0.6390859309006824,0.17732468964948667,117
41,2020-03-03,53.666668,386760000,0,0,0.14637409340561658,0.6670950687996917,0.18653083049168198,128
42,2020-03-04,50.930668,225735000,0,0,0.153399107241775,0.6406324702783407,0.20596842303024943,114
43,2020-03-05,48.251331,162790500,0,0,0.13429639979933028,0.6674349144085382,0.19826868615617577,133
44,2020-03-06,46.0,189943500,0,0,0.16729897841570762,0.6643214876738796,0.16837953606357803,111
45,2020-03-09,40.359333,256105500,0,0,0.2232337378223743,0.5861647509155022,0.19060151261804958,89
46,2020-03-10,43.962002,233916000,0,0,0.14643095508939322,0.6367354654654547,0.2168335774328329,119
47,2020-03-11,42.68,199837500,0,0,0.13104060333020143,0.6462055584484754,0.2227538385223931,155
48,2020-03-12,38.726002,283636500,0,0,0.17867441479300525,0.6334411739282954,0.18788441135628225,101
49,2020-03-13,39.666668,339604500,0,0,0.12075284504010066,0.6814382213171187,0.19780893088354232,75
50,2020-03-16,31.299999,307342500,0,0,0.14791465280640112,0.7005628673875531,0.1515224793547511,96
51,2020-03-17,29.334,359919000,0,0,0.15194638707654234,0.6760432947049207,0.17201031696944719,100
52,2020-03-18,25.933332,356793000,0,0,0.18568130833833912,0.6651699532976679,0.14914874463278394,138
53,2020-03-19,24.98,452932500,0,0,0.2188981564480378,0.6356404407802722,0.14546140668309088,134
54,2020-03-20,29.213333,424282500,0,0,0.1441129999555488,0.6796504638384913,0.1762365417244011,102
55,2020-03-23,28.906668,246817500,0,0,0.13634024687286958,0.6468563283344263,0.2168034314160531,64
56,2020-03-24,31.82,343428000,0,0,0.14676807735970204,0.6945860727731729,0.1586458564570018,86
57,2020-03-25,36.349998,318340500,0,0,0.15413266030102193,0.6663278011313705,0.17953953110118756,79
58,2020-03-26,36.492668,260710500,0,0,0.1826719564349786,0.6544344018377997,0.1628936403755915,77
59,2020-03-27,33.666668,215661000,0,0,0.17838505775836994,0.6812310670004748,0.1403838763649612,85
60,2020-03-30,34.017334,179971500,0,0,0.14880341389301988,0.6731576927595039,0.17803889373244602,65
61,2020-03-31,33.416668,266572500,0,0,0.15316764512831632,0.6432520403241911,0.2035803204424391,79
62,2020-04-01,33.599998,200298000,0,0,0.15112683821251532,0.6738753258059849,0.17499783749832296,104
63,2020-04-02,32.068668,297876000,0,0,0.16758658321932665,0.6426992076021412,0.1897142024989032,141
64,2020-04-03,33.966667,338431500,0,0,0.12020241541856551,0.6244796392250809,0.25531794531908375,87
65,2020-04-06,34.080002,223527000,0,0,0.12900864599514625,0.5805775646908906,0.2904137982676601,87
66,2020-04-07,36.333332,268797000,0,0,0.0911625148961948,0.7124679568404175,0.19636952244235809,63
67,2020-04-08,36.946667,189840000,0,0,0.1272789644875006,0.6914433539550968,0.18127768178196801,104
68,2020-04-09,37.472668,204750000,0,0,0.16250631740228128,0.6724684021047029,0.16502527708002904,80
69,2020-04-13,39.344002,337131000,0,1,0.14235586877477233,0.6795970807876842,0.17804705151164513,71
70,2020-04-14,46.598,458647500,0,0,0.12786668575305968,0.6342211178252039,0.23791219072403821,90
71,2020-04-15,49.466667,353655000,0,0,0.14088609249215714,0.6674211867488524,0.19169272002423565,92
72,2020-04-16,47.796001,309868500,0,0,0.1520220442337617,0.6486964749122741,0.19928147427885545,101
73,2020-04-17,51.485332,196923000,0,0,0.15917213027596627,0.6727088703684635,0.16811900197349555,105
74,2020-04-20,48.846668,221199000,0,0,0.14140180679567022,0.6734400232038323,0.18515817491509573,110
75,2020-04-21,48.674667,303136500,0,0,0.1315690598113859,0.6566750065129215,0.21175593205505125,82
76,2020-04-22,46.931999,212482500,0,0,0.12680360609231203,0.7357498832126298,0.1374465106460724,74
77,2020-04-23,48.506668,198550500,0,0,0.11167507091974478,0.6297557629498337,0.25856915827061683,94
78,2020-04-24,47.387333,198180000,0,0,0.12953129393140184,0.6704745735158544,0.1999941365949969,107
79,2020-04-27,49.174,310221000,0,1,0.14411815524162572,0.6581192444573534,0.19776260348041022,95
80,2020-04-28,53.042667,228330000,0,0,0.1307056052282813,0.6770806862361044,0.19221370247979233,96
81,2020-04-29,52.678001,243240000,0,0,0.17044561642650458,0.6380496786116894,0.19150470754640975,274
82,2020-04-30,57.012669,427078500,0,0,0.2573005298461701,0.575748745279331,0.16695072655172866,204
83,2020-05-01,50.333332,487977000,0,0,0.20725509630008798,0.639779516830293,0.15296538708771903,296
